probability_0,probability_1
0.9999994039535522,5.960816338301811e-07
0.0024959323927760124,0.9975040555000305
0.9996898174285889,0.00031017756555229425
0.9997829794883728,0.00021706601546611637
0.9992055296897888,0.0007945059332996607
0.0016950113931670785,0.9983049631118774
0.9985722303390503,0.0014277269365265965
0.9986317753791809,0.0013682160060852766
0.9999949932098389,5.010332188248867e-06
0.9999988079071045,1.1769611774070654e-06
0.9999934434890747,6.5335857470927294e-06
0.9999977350234985,2.2427730073104613e-06
0.9988899827003479,0.0011100544361397624
0.9999961853027344,3.790946266235551e-06
0.9997368454933167,0.0002631339302752167
0.019243085756897926,0.9807568788528442
0.2565861642360687,0.7434138059616089
0.9253649115562439,0.0746351107954979
0.04632921516895294,0.9536707401275635
0.002330140210688114,0.9976698756217957
0.04135185107588768,0.9586480855941772
0.9998255372047424,0.00017452669271733612
0.0017579265404492617,0.9982420206069946
0.008821167051792145,0.9911788105964661
0.9992614388465881,0.0007385192438960075
0.959314227104187,0.040685731917619705
0.9999902248382568,9.720853995531797e-06
0.9916737675666809,0.00832628458738327
0.9225476980209351,0.07745235413312912
0.99998939037323,1.0588631084829103e-05
0.9999496936798096,5.0355673010926694e-05
0.9999885559082031,1.1448114491940942e-05
0.9657188057899475,0.03428126871585846
0.9999508857727051,4.9122019845526665e-05
0.0002930820919573307,0.9997069239616394
0.9998973608016968,0.00010262991418130696
0.010518078692257404,0.9894819259643555
0.9967286586761475,0.003271319903433323
0.9999991655349731,7.92536013705103e-07
0.9971501231193542,0.002849878277629614
0.007833253592252731,0.9921667575836182
0.001600670162588358,0.9983993172645569
0.9991165995597839,0.0008833618485368788
0.9974411725997925,0.0025587838608771563
0.9878219962120056,0.012178021483123302
0.9317613244056702,0.06823867559432983
0.010705458000302315,0.9892945289611816
0.04380232095718384,0.9561977386474609
0.9993854761123657,0.0006144869257695973
0.005223691929131746,0.9947762489318848
0.9999676942825317,3.2320207537850365e-05
0.9875077605247498,0.012492270208895206
0.004588644485920668,0.9954113364219666
0.04328099638223648,0.9567190408706665
0.9999085664749146,9.139248868450522e-05
0.9998028874397278,0.00019716793030966073
0.9609259963035583,0.03907402977347374
0.9986604452133179,0.0013395610731095076
0.9996248483657837,0.00037514380528591573
0.013410685583949089,0.9865893125534058
0.8816208839416504,0.1183791235089302
0.9998276233673096,0.00017237849533557892
0.9999912977218628,8.70691474119667e-06
0.9999891519546509,1.0827065125340596e-05
0.9999698400497437,3.0205643270164728e-05
0.995006799697876,0.004993121605366468
0.015786590054631233,0.9842133522033691
0.9596684575080872,0.04033150151371956
0.9976825714111328,0.0023174555972218513
0.9340178966522217,0.06598208099603653
0.002559788292273879,0.9974402189254761
0.01697372831404209,0.9830262064933777
0.9993311166763306,0.0006688903085887432
0.9977989792823792,0.002200972754508257
0.999277651309967,0.0007223884458653629
0.0003129901015199721,0.9996870756149292
0.9997937083244324,0.00020626171317417175
0.02411913499236107,0.9758809208869934
0.9839963316917419,0.016003716737031937
0.9223900437355042,0.07760991901159286
0.0023934405762702227,0.9976065158843994
0.0023441824596375227,0.9976557493209839
0.9999563694000244,4.364479536889121e-05
0.9999837875366211,1.6197342119994573e-05
0.9919554591178894,0.008044538088142872
0.9989930987358093,0.0010069553973153234
0.9999682903289795,3.1717747333459556e-05
0.9999980926513672,1.9385688574402593e-06
0.047789428383111954,0.9522106051445007
